"Timestamp","Cluster Name","Number of CPUs","CPU Type","CPU Clock","Rocks Version","Organization","Location","Member of Rocks Grid","Notes","FLOPs"
"2013-01-14","borocks","48","Other","2.20","6.0","AWS Truepower","Barcelona","no","N/A","105.6"
"2016-02-10","jade.oerc.ox.ac.uk","36","EM64T","3.20","6.0","Oxford University / Oxford e-Research Center","Oxford","no","N/A","230.4"
"2013-01-18","BBCSRV3","144","EM64T","2.53","Other","University of Connecticut","Storrs, CT","no","N/A","728.64"
"2013-01-24","medils","96","EM64T-4","2.00","6.0","MedILS","Split, Croatia","no","N/A","768"
"2013-01-24","CBG-Cluster","128","Opteron","2.10","Other","CBG-IPN","Reynosa, Tamps, México","no","N/A","537.6"
"2013-01-27","Time Travel One Station","16","Other","4.10","Other","Time Travel Insttiute","Little Rock","no","N/A","65.6"
"2013-01-30","Texas Tornado","80","EM64T","3.40","6.0","Texas State Technical College","Waco","no","N/A","544"
"2013-02-05","huskers","71","Opteron","2.59","Other","HFHS","Detroit","no","N/A","367.78"
"2013-02-05","TOOFAN","132","Athlon","3.60","6.0","alfaisal.edu","Riyadh","yes","N/A","475.2"
"2015-01-31","Zambezi","22","Pentium 4","2.99","6.0","Marquette University","Milwaukee, WI","yes","N/A","131.56"
"2013-02-22","Bodrug","3","Other","2.70","3.3.0","unasm","chisinau","yes","MPI","8.1"
"2013-02-27","cluster.WDC.ISD2155","48","Pentium 4","2.40","6.0","WDC","Wadena, MN","no","N/A","230.4"
"2013-03-01","Ascar","166","Unspecified","0.80","Unspecified","Texas Water Development Board","N/A","no","N/A","132.8"
"2013-03-05","Rocks.Blue","8","Itanium","1.80","5.5","Personal","Home","no","N/A","57.6"
"2013-04-23","Leonardi","2968","Opteron","2.20","5.4.3","Faculty of Engineering, UNSW","Sydney, Australia","no","N/A","13059.2"
"2013-03-05","Trentino","1024","Opteron","2.10","6.0","School of Mechanical and Manufacturing Engineering, UNSW","Sydney, Australia","no","N/A","4300.8"
"2013-03-06","swerlcluster","8","Other","1.80","5.4","tsu","Phatthalung","yes","N/A","14.4"
"2013-03-08","Time Travel One","16","Athlon 64","4.10","Other","Time Travel Institute","Little Rock","no","N/A","131.2"
"2013-03-13","CIMeC CLIC Cluster 4","336","Opteron","2.10","6.0","CIMeC - University of Trento","Rovereto TN - Italy","no","N/A","1411.2"
"2013-03-17","LISA","16","EM64T-4","2.53","6.0","CADD Laboratory, Faculty of Pharmacy","Bratislava, Slovakia","yes","N/A","161.92"
"2013-03-18","wigner.research.mtu.edu","64","EM64T-4","2.00","Other","Michigan Technological University","Houghton, Michigan","yes","Theoretical Peak Performance: 512 GFLOPS","512"
"2013-03-23","Zahid NUST Cluster","4","Pentium 4","3.30","6.0","National University of Sciences and Technology (NUST)","Islamabad, Pakistan","no","Networking and Web Development Area","26.4"
"2013-04-02","Molekylära Mekanik Kluster","256","Opteron","2.40","Other","Stockholms Universitet","Stockholm, Sweden","no","N/A","1228.8"
"2013-04-03","art","48","EM64T","3.00","6.0","Advanced Visualization Lab, NCSA, U of Illinois","Urbana, IL","no","N/A","288"
"2013-04-06","Andromeda","256","EM64T-8","2.60","6.0","Kitware, Inc","Clifton Park, NY","no","N/A","5324.8"
"2013-04-07","cndltest","1","EM64T","2.26","Other","cntv","china","no","N/A","4.52"
"2013-04-07","Nanoheat","56","Athlon 64","2.40","6.0","Iowa State University","Ames, IA","yes","N/A","268.8"
"2013-04-13","ililminatiBox","4","Unspecified","2.40","6.0","Conclusão de Curso IFPB","Alagoa Nova","yes","N/A","9.6"
"2013-04-18","swerl","36","Pentium 4","2.30","5.4.3","TSU","Thailand","yes","tsu","165.6"
"2013-04-23","Canis Latrans","104","Opteron","2.80","6.0","Nebraska Wesleyan University","Lincoln, NE","no","N/A","582.4"
"2013-04-24","RCEEclustertsu","32","Unspecified","3.20","Unspecified","RCEE","Thailand","yes","N/A","102.4"
"2013-04-29","ABOUCluster","32","Unspecified","4.00","Unspecified","Lille 3","France","yes","N/A","128"
"2013-04-30","testskif","3","Other","1.80","Other","lol","lol","no","N/A","5.4"
"2013-05-05","cluster-laar","68","Unspecified","3.40","Other","USTO","ORAN","no","N/A","231.2"
"2013-05-08","CEG-NGS_CLUSTER","2","Pentium 4","3.90","6.0","Newcastle University","UK","yes","N/A","15.6"
"2013-05-09","HPCIFISUR","36","Other","1.60","Other","IFISUR CONICET","Bahía Blanca","no","N/A","57.6"
"2013-05-10","Excelsior","64","EM64T-4","2.00","5.5","Iowa State University","Ames, IA","no","N/A","512"
"2013-05-10","Reliant","104","EM64T-4","2.93","5.4","Iowa State University","Ames, IA","no","N/A","1218.88"
"2013-05-11","Auburn GridIron","256","EM64T-8","2.70","6.0","Auburn University","Auburn, AL","yes","N/A","5529.6"
"2013-05-13","prodatacluster01","1","Other","3.00","Other","RGSNet","sao paulo","no","N/A","3"
"2014-05-07","Electron-hpc","40","EM64T","2.80","6.0","RLIMD^3 -- TSU","Songkhla, Thailand","yes","N/A","224"
"2013-05-23","Nymeria","4","Other","1.15","5.4","Wuhan University","China","yes","N/A","4.6"
"2013-05-23","Academics-CIRP-Cluster","56","EM64T","3.50","Unspecified","CIRP USP","São Paulo","yes","N/A","392"
"2013-05-23","master-hpc-mox","700","Unspecified","2.60","6.0","Universidad de los Andes","Colombia","no","N/A","1820"
"2013-05-30","clustertesttlx","2","EM64T-4","2.00","Other","totalinux","jouy en josas","no","N/A","16"
"2013-05-31","nikola","24","Unspecified","2.66","6.0","Clark Atlanta University","Atlanta, Georgia","no","N/A","63.84"
"2013-06-05","salam","1","Athlon XP","1.40","5.0","asas","sa asa","no","knjljn","2.8"
"2013-10-19","Rocks Cluster","3","Other","3.00","Other","Sant Gadge Babe Amravati University","Amravati, India","no","N/A","9"
"2013-12-17","Superior","1488","EM64T-8","2.60","Other","Michigan Technological University","Houghton, Michigan","yes","N/A","30950.4"
"2013-06-10","naveeth","3","Other","2.80","Other","mipl","india","yes","N/A","8.4"
"2013-06-12","rock mail","2","Pentium","2.20","6.0","saratsis","timisoara","yes","this is testing for mailing cluster","4.4"
"2013-06-14","cluster1awt","72","Unspecified","2.50","Unspecified","N/A","N/A","no","N/A","180"
"2013-06-14","beaked.fau.edu","8","EM64T","2.40","6.0","FAU","Boca Raton","no","N/A","38.4"
"2013-10-01","Magma","36","Other","2.66","6.0","CSRI","Athens, Greece","no","N/A","95.76"
"2013-06-18","Odie","16","Unspecified","2.10","6.0","UW Madison - Materials Science Program","Madison WI","no","Paul, I had to reinstall everything. Please make changes wherever.","33.6"
"2013-06-20","bambi","230","Other","2.40","5.5","UTPA","Edinburg, Texas","no","N/A","552"
"2013-06-28","PRI","24","Other","2.20","6.0","PRI","chennai","yes","N/A","52.8"
"2013-06-30","UNA Cluster","22","Other","2.27","6.0","Universidad Nacional","Heredia, Costa Rica","yes","N/A","49.94"
"2013-07-02","FIME","7","Other","2.20","6.0","Universidad de Colima","Colima, México","yes","N/A","15.4"
"2013-07-02","meta","8","Unspecified","2.00","6.0","HITSZ","Shenzhen","no","N/A","16"
"2013-07-03","Tesjo.hpc.org","16","Other","1.80","5.5","Tecnologico de Estudios Superiores de Jocotitlan","Jocotitlan,Estado de Mexico","no","N/A","28.8"
"2013-07-04","Shock@ME-IITB","24","Pentium 4","3.40","6.0","Indian Institute of Technology Bombay","Mumbai","no","N/A","163.2"
"2015-09-11","LOACluster","336","EM64T-8","2.70","6.0","Laboratoire d Optique Atmosphérique - UMR8518 - CNRS/Lille1","Lille, France","no","N/A","7257.6"
"2013-07-23","calculon@robolabo","60","Opteron","2.60","Other","Universidad Politecnica de Madrid","Madrid","no","N/A","312"
"2014-04-30","Newton-UNSW","160","Opteron","3.10","6.0","School of Mechanical and Manufacturing Engineering, UNSW","Sydney, Australia","no","N/A","992"
"2013-08-06","berrygenomics.com","5200","EM64T-8","2.60","6.0","berrygenomics","Beijing China","no","Berry Genomics is dedicated to applying new DNA sequencing technologies to clinical genetic test field and providing next-generation sequencing technology service for all scientific researchers in life science, disease research and other biological and medical fields.","108160"
"2013-08-08","Zebu","144","EM64T-4","3.00","6.0","UFTM","Uberaba, MG, Brazil","no","N/A","1728"
"2013-08-09","BezootZoots!","6","Pentium","200.00","5.1","BezooomyInc","Thanet","yes","But I like it!","1200"
"2013-08-10","KANGSAVATI","352","EM64T-8","2.90","6.0","Indian Institute Of Technology","India, Westbengal, Kharagpur","no","N/A","8166.4"
"2013-08-17","many","1","EM64T","1.50","Unspecified","sysu","guangzhou","yes","1","3"
"2013-08-23","Rocks_Cluster-01","26","EM64T","2.80","6.0","GE Power & Water","Melbourne, FL","no","N/A","145.6"
"2013-08-27","serrano","240","Opteron","2.60","6.0","Institute of PEtroleum Engineering","Edinburgh, UK","no","N/A","1248"
"2013-08-30","Cluster Mazorkita Xanini","66","EM64T","2.50","5.4.3","Cinvestav Langebio","Guanajuato, México","yes","Bioinformatics Analisys and Storage for Next Generation Sequencing Instruments.","330"
"2013-09-03","Hera-UW-AOS","48","Other","2.00","6.0","UW-Madison Dept Atmos. & Oceanic Sci.","Madison, WI","no","N/A","96"
"2013-09-03","CfN Rocks Cluster","304","EM64T-4","2.10","6.0","Univ. of Pennsylvania","Philadelphia","yes","N/A","2553.6"
"2013-09-06","illice","132","EM64T-4","2.66","6.0","UWICORE - University Miguel Hernandez","Elche, Spain","no","N/A","1404.48"
"2013-09-09","HPC-core.um.si","240","EM64T-8","2.60","6.0","University of Maribor","Slovenija","no","N/A","4992"
"2013-09-11","ececluster","20","EM64T","1.80","6.0","Rutgers University / Dept ECE","Piscataway","no","N/A","72"
"2013-09-20","CLUSTER CUDA CPTEC/DSA","64","EM64T-4","3.40","6.0","INPE","Cachoeira Paulista - São Paulo","no","N/A","870.4"
"2014-01-04","Physics Cluster","52","EM64T-8","3.40","6.0","GUFBS","Rasht - Guilan","no","N/A","1414.4"
"2013-09-25","CentosCarif","4","Other","3.40","6.0","N/A","N/A","no","N/A","13.6"
"2013-10-02","swerlcluster-wrf","64","Opteron","2.60","6.0","swerl-rcee tsu","phatthalung","yes","wrf","332.8"
"2013-09-26","swerlcluster-rams","64","Opteron","2.60","6.0","swerl-rcee TSU","Thailand","yes","rams","332.8"
"2013-09-30","mcccafe","2","Other","1.80","6.0","ViosLab","Taiwan","no","N/A","3.6"
"2013-10-09","DOM","31","EM64T-8","66.03","6.0","MyTOTOE Network","Surin, Thailand","yes","N/A","16375.44"
"2013-10-10","ZHAN CHEN","4","Other","2.80","2.2.1","ECE","Piscataway","no","N/A","11.2"
"2014-01-20","Serenity","104","Opteron","2.60","6.0","University of Memphis Feinstone Center for Genomic Research","Memphis, TN","no","N/A","540.8"
"2013-10-13","cz171","4","Other","2.80","Unspecified","N/A","New Jersy","no","N/A","11.2"
"2013-10-14","hnkler","10","Opteron","2.60","6.0","Central South University of Forestry & Technology","Changsha, Hunan, P.R.C.","yes","N/A","52"
"2013-10-15","BRC-Hyper","48","Other","2.67","6.0","The University of Queensland","Brisbane","no","N/A","128.16"
"2013-10-16","chenzhan1417","4","Other","2.80","Unspecified","N/A","N/A","no","N/A","11.2"
"2013-10-16","lzchen","4","Other","2.80","Unspecified","N/A","N/A","no","N/A","11.2"
"2013-11-08","s","6","Pentium 4","3.00","Other","N/A","Amravati, India","yes","N/A","36"
"2013-11-08","supercom","6","Pentium 4","3.00","Unspecified","Sant Gadge Baba Amravati University","Amravati, Maharashtra, India","yes","N/A","36"
"2013-11-19","attractor","8","Other","1.80","Other","Universidad Antonio Narino","Bogota","no","N/A","14.4"
"2013-11-20","Rocks-Oskar","24","Other","1.80","6.0","N/A","Scottsboro, AL","no","N/A","43.2"
"2013-11-27","HPCx","28","EM64T-8","2.30","6.0","UCLM","Ciudad Real","no","N/A","515.2"
"2013-11-29","ACSL","72","Opteron","2.40","5.4","Naval Health Research Center","San Diego","no","N/A","345.6"
"2013-12-06","FRT-Cluster","9","EM64T","2.80","6.0","diastech.info","Salto/SP","no","10","50.4"
"2013-12-08","machine","4","Other","3.20","6.0","home","canada","no","N/A","12.8"
"2013-12-09","HBAR","216","Pentium 4","2.93","4.3","W&L;","Virginia","no","N/A","1265.76"
"2013-12-13","Hyper-Clus","8","Pentium 4","1.60","6.0","UANL - CIIDIT","Apodaca, Nuevo Leon, México","yes","N/A","25.6"
"2013-12-15","Cluster LIneA","84","EM64T-8","2.60","6.0","Laboratorio Inteinstitucional de e-Astronomia","Rio de Janeiro","yes","N/A","1747.2"
"2013-12-18","AlphaCluster","14","Other","2.30","Other","UFO","Teresina","yes","N/A","32.2"
"2013-12-18","fondsol","128","EM64T","2.70","6.0","Université Lille1 - CNRS","Lille, France","no","N/A","691.2"
"2013-12-18","meigetsu","476","EM64T","2.70","6.0","Université Lille1 - CNRS","Lille, France","no","N/A","2570.4"
"2013-12-19","ClusterRocks_UTE","10","Other","2.20","6.0","Universidad Tecnológica Equinoccial","Quito","yes","N/A","22"
"2014-01-05","admin","1","Pentium","1.80","2.3.0","1","sdsc","no","N/A","1.8"
"2014-01-09","zuopiezi","8","EM64T-4","2.00","6.0","yoodo","beijing","yes","adf","64"
"2014-01-15","ohirohiro","152","Opteron","2.10","6.0","Universidad de Valparaíso","Valparaíso","no","It is an hybrid cluster, mainly AMD Opteron CPUs (but there are Intel Nehalem too)","638.4"
"2014-01-21","Kelvin","272","Other","2.60","Unspecified","Bose Institute, India","Kolkata","yes","AMD buldozer processors are used. Total performance 2.8 TFlops","707.2"
"2014-01-23","rocks","8","Other","2.40","6.0","IFUSP","Sao Paulo","no","N/A","19.2"
"2014-01-25","HIMOBS","82","Opteron","2.00","6.0","Technical University of Madrid","Madrid","no","N/A","328"
"2014-01-28","dsivchev_1","4","EM64T-8","2.00","2.2.1","Cisco","N/A","yes","N/A","64"
"2014-02-05","Daniel2","224","Opteron","1.40","5.5","Instituto de Fisica, UASLP","San Luis Potosi, SLP. Mexico","yes","N/A","627.2"
"2014-02-10","TESTKS","8","Unspecified","2.50","Unspecified","kenshoo","NJ","no","sdf","20"
"2014-02-12","ClusterDJN","6","EM64T","2.80","6.0","DJN","New Jersey","yes","N/A","33.6"
"2014-02-18","zx3","128","Other","3.70","6.0","riffa club of hpc","bahrain ar riffa","no","for rent for residents for tasks like compressing and converting simulation and rendering","473.6"
"2014-02-21","Applied Cognitive Sciences","84","Opteron","2.30","6.0","Naval Health Research Center","San Diego","no","N/A","386.4"
"2014-02-25","1337built Cluster","6","Other","3.00","6.0","N/A","N/A","no","N/A","18"
"2014-02-27","CSM","10","Unspecified","3.40","Other","Louisiana State University","Baton Rouge","no","N/A","34"
"2014-03-19","Cluster-1.hcmiu.edu.vn","50","Pentium 4","3.00","Other","International University","HCMCity, VietNam","no","N/A","300"
"2014-03-11","THM Rocks","404","EM64T-8","2.00","6.0","THM - University of Applied Sciences","Giessen","yes","N/A","6464"
"2014-03-13","franklin","8","Other","2.30","6.0","CorpoGen","Bogota, Colombia","no","N/A","18.4"
"2014-03-20","Cluster-2.hcmiu.edu.vn","5","Other","1.80","5.5","International University","HCMCity, VietNam","no","N/A","9"
"2014-03-21","Bigfoot","224","EM64T","2.20","6.0","ICBMS-UMR5246 (CNRS/Université Lyon 1)","Villeurbanne","no","N/A","985.6"
"2016-01-10","EDB-Calc","104","EM64T-8","2.10","Other","Laboratoire Evolution et Diversité Biologique CNRS / UPS / ENFA","Toulouse","no","N/A","1747.2"
"2014-03-28","HAZ","120","EM64T-4","3.40","6.0","private","Riyadh","no","N/A","1632"
"2015-01-01","chimera.che","266","EM64T","1.60","6.0","Univeristy of Cape Town","Cape Town, South Africa","no","Catalysis Research and CERECAM at the University of Cape Town","851.2"
"2015-01-01","chimera.che","266","EM64T","1.60","6.0","Univeristy of Cape Town","Cape Town, South Africa","no","Catalysis Research and CERECAM at the University of Cape Town","851.2"
"2015-01-01","cluster-3.hcmiu.edu.vn","200","Pentium 4","2.40","5.5","International University","Ho Chi Minh City, Vietnam","no","N/A","960"
"2015-01-01","chimera.che","266","EM64T","1.60","6.0","Univeristy of Cape Town","Cape Town, South Africa","no","Heterogenous cluster","851.2"
"2014-04-24","thunder.internal","40","EM64T","2.40","6.0","Spectrum Health.org","Grand Rapids, MI","no","N/A","192"
"2014-04-24","Sholler Research Cluster","408","EM64T-4","2.66","6.0","Spectrum Health","Grand Rapids, MI","no","N/A","4341.12"
"2014-05-04","XZMD HPC cluster","1128","EM64T","2.00","6.0","School of Physics, University of Chinese Academy of Sciences","Beijing, China","no","four Nvidia Tesla c2075 GPU cards assembled at Prof. Xin Zhou research group.","4512"
"2014-05-20","CAR Caribe","24","Other","3.00","6.0","UCAB Guayana","Ciudad Guayana","no","N/A","72"
"2014-05-29","claster","2","Other","2.00","Other","XR","Chel","no","N/A","4"
"2014-06-15","IIITD Cluster","160","Other","2.50","Other","IIITD Delhi","Delhi,India","yes","N/A","400"
"2015-08-14","CasjaysDev","24","EM64T-8","3.16","6.0","Casjays Developments","Cohoes, NY","yes","N/A","606.72"
"2014-06-16","prometeo","48","EM64T-8","3.40","6.0","Universidad Politécnica de Altamira","Altamira, Tamaulipas, México","no","N/A","1305.6"
"2014-06-26","XLL-Cluster","124","Opteron","2.40","5.4.3","Xcelris Labs Limited","Ahmedabad, Gujarat, India","no","N/A","595.2"
"2014-07-01","Proyecto Andrumx","84","EM64T-4","4.10","Unspecified","Desarrollo e innovación IT.","Mexico City","yes","AMD CPUs 4.111 MHz","1377.6"
"2014-06-30","allbt-cluster","400","Other","2.60","6.0","ALLBT","South Korea","no","ALLBT CLUSTER","1040"
"2014-07-01","Cluster LACECI","8","EM64T-4","3.55","Unspecified","LACECI","Mexico City","yes","N/A","113.6"
"2014-07-02","Apollo-Cluster","42","Athlon 64","3.20","6.0","N/A","Montreal","no","N/A","268.8"
"2014-07-02","Cluster GRH","6","Pentium 4","3.00","6.0","RTA","Jonquiere","no","N/A","36"
"2014-07-03","Rocks 5.3 (Rolled Tacos) for Linux","1","Pentium","60.00","5.3","cui","toluca","no","N/A","60"
"2014-07-21","SPRAGEA","36","EM64T-8","2.70","6.0","AZTI","Bilbao","no","N/A","777.6"
